,name,ratings,comments,views,tags
614,Jamie Oliver: Teach every child about food,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 1413}, {'id': 24, 'name': 'Persuasive', 'count': 3316}, {'id': 3, 'name': 'Courageous', 'count': 1547}, {'id': 10, 'name': 'Inspiring', 'count': 4779}, {'id': 7, 'name': 'Funny', 'count': 359}, {'id': 8, 'name': 'Informative', 'count': 2606}, {'id': 11, 'name': 'Longwinded', 'count': 99}, {'id': 22, 'name': 'Fascinating', 'count': 844}, {'id': 9, 'name': 'Ingenious', 'count': 297}, {'id': 1, 'name': 'Beautiful', 'count': 470}, {'id': 25, 'name': 'OK', 'count': 249}, {'id': 21, 'name': 'Unconvincing', 'count': 113}, {'id': 26, 'name': 'Obnoxious', 'count': 109}, {'id': 2, 'name': 'Confusing', 'count': 69}]",1137,7638978,"['business', 'education', 'food', 'global issues', 'health', 'obesity']"
615,Blaise Agüera y Arcas: Augmented-reality maps,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 849}, {'id': 9, 'name': 'Ingenious', 'count': 459}, {'id': 10, 'name': 'Inspiring', 'count': 303}, {'id': 7, 'name': 'Funny', 'count': 90}, {'id': 22, 'name': 'Fascinating', 'count': 591}, {'id': 8, 'name': 'Informative', 'count': 244}, {'id': 1, 'name': 'Beautiful', 'count': 123}, {'id': 21, 'name': 'Unconvincing', 'count': 28}, {'id': 25, 'name': 'OK', 'count': 103}, {'id': 2, 'name': 'Confusing', 'count': 16}, {'id': 24, 'name': 'Persuasive', 'count': 52}, {'id': 3, 'name': 'Courageous', 'count': 31}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 11, 'name': 'Longwinded', 'count': 8}]",209,1718568,"['cities', 'design', 'map', 'technology', 'virtual reality']"
616,David Cameron: The next age of government,"[{'id': 8, 'name': 'Informative', 'count': 233}, {'id': 10, 'name': 'Inspiring', 'count': 286}, {'id': 24, 'name': 'Persuasive', 'count': 272}, {'id': 3, 'name': 'Courageous', 'count': 69}, {'id': 25, 'name': 'OK', 'count': 109}, {'id': 11, 'name': 'Longwinded', 'count': 56}, {'id': 21, 'name': 'Unconvincing', 'count': 241}, {'id': 22, 'name': 'Fascinating', 'count': 88}, {'id': 9, 'name': 'Ingenious', 'count': 39}, {'id': 26, 'name': 'Obnoxious', 'count': 60}, {'id': 7, 'name': 'Funny', 'count': 15}, {'id': 2, 'name': 'Confusing', 'count': 28}, {'id': 1, 'name': 'Beautiful', 'count': 21}, {'id': 23, 'name': 'Jaw-dropping', 'count': 25}]",250,656762,"['business', 'global issues', 'politics']"
617,Aimee Mullins: The opportunity of adversity,"[{'id': 25, 'name': 'OK', 'count': 94}, {'id': 21, 'name': 'Unconvincing', 'count': 56}, {'id': 8, 'name': 'Informative', 'count': 158}, {'id': 10, 'name': 'Inspiring', 'count': 1125}, {'id': 1, 'name': 'Beautiful', 'count': 513}, {'id': 23, 'name': 'Jaw-dropping', 'count': 145}, {'id': 24, 'name': 'Persuasive', 'count': 249}, {'id': 22, 'name': 'Fascinating', 'count': 165}, {'id': 3, 'name': 'Courageous', 'count': 562}, {'id': 7, 'name': 'Funny', 'count': 15}, {'id': 9, 'name': 'Ingenious', 'count': 47}, {'id': 11, 'name': 'Longwinded', 'count': 85}, {'id': 26, 'name': 'Obnoxious', 'count': 29}, {'id': 2, 'name': 'Confusing', 'count': 10}]",266,2054164,"['activism', 'happiness', 'health', 'prosthetics', 'social change', 'society']"
618,Bill Gates: Innovating to zero!,"[{'id': 21, 'name': 'Unconvincing', 'count': 181}, {'id': 8, 'name': 'Informative', 'count': 962}, {'id': 9, 'name': 'Ingenious', 'count': 263}, {'id': 10, 'name': 'Inspiring', 'count': 795}, {'id': 23, 'name': 'Jaw-dropping', 'count': 141}, {'id': 24, 'name': 'Persuasive', 'count': 728}, {'id': 25, 'name': 'OK', 'count': 221}, {'id': 22, 'name': 'Fascinating', 'count': 367}, {'id': 3, 'name': 'Courageous', 'count': 224}, {'id': 1, 'name': 'Beautiful', 'count': 39}, {'id': 11, 'name': 'Longwinded', 'count': 80}, {'id': 7, 'name': 'Funny', 'count': 38}, {'id': 2, 'name': 'Confusing', 'count': 61}, {'id': 26, 'name': 'Obnoxious', 'count': 78}]",948,4329332,"['TED Brain Trust', 'business', 'energy', 'global issues', 'invention', 'science', 'technology']"
619,Kevin Kelly: Technology's epic story,"[{'id': 22, 'name': 'Fascinating', 'count': 189}, {'id': 10, 'name': 'Inspiring', 'count': 129}, {'id': 11, 'name': 'Longwinded', 'count': 65}, {'id': 21, 'name': 'Unconvincing', 'count': 141}, {'id': 26, 'name': 'Obnoxious', 'count': 33}, {'id': 9, 'name': 'Ingenious', 'count': 55}, {'id': 8, 'name': 'Informative', 'count': 175}, {'id': 24, 'name': 'Persuasive', 'count': 78}, {'id': 25, 'name': 'OK', 'count': 101}, {'id': 7, 'name': 'Funny', 'count': 6}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 1, 'name': 'Beautiful', 'count': 30}, {'id': 23, 'name': 'Jaw-dropping', 'count': 27}, {'id': 2, 'name': 'Confusing', 'count': 46}]",142,540897,"['TEDx', 'computers', 'history', 'life', 'technology']"
620,Philip K. Howard: Four ways to fix a broken legal system,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 120}, {'id': 24, 'name': 'Persuasive', 'count': 758}, {'id': 8, 'name': 'Informative', 'count': 263}, {'id': 3, 'name': 'Courageous', 'count': 269}, {'id': 9, 'name': 'Ingenious', 'count': 101}, {'id': 22, 'name': 'Fascinating', 'count': 107}, {'id': 10, 'name': 'Inspiring', 'count': 443}, {'id': 25, 'name': 'OK', 'count': 37}, {'id': 21, 'name': 'Unconvincing', 'count': 54}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 7, 'name': 'Funny', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 17}, {'id': 11, 'name': 'Longwinded', 'count': 17}, {'id': 26, 'name': 'Obnoxious', 'count': 19}]",277,610454,"['business', 'design', 'health care', 'law']"
621,Eric Topol: The wireless future of medicine,"[{'id': 22, 'name': 'Fascinating', 'count': 228}, {'id': 8, 'name': 'Informative', 'count': 250}, {'id': 23, 'name': 'Jaw-dropping', 'count': 87}, {'id': 10, 'name': 'Inspiring', 'count': 139}, {'id': 9, 'name': 'Ingenious', 'count': 113}, {'id': 11, 'name': 'Longwinded', 'count': 12}, {'id': 25, 'name': 'OK', 'count': 33}, {'id': 24, 'name': 'Persuasive', 'count': 80}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 21, 'name': 'Unconvincing', 'count': 16}, {'id': 1, 'name': 'Beautiful', 'count': 14}, {'id': 3, 'name': 'Courageous', 'count': 12}, {'id': 26, 'name': 'Obnoxious', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 2}]",110,710710,"['TEDMED', 'disease', 'health', 'health care', 'medicine', 'technology']"
622,Temple Grandin: The world needs all kinds of minds,"[{'id': 3, 'name': 'Courageous', 'count': 843}, {'id': 10, 'name': 'Inspiring', 'count': 2290}, {'id': 8, 'name': 'Informative', 'count': 1432}, {'id': 23, 'name': 'Jaw-dropping', 'count': 341}, {'id': 22, 'name': 'Fascinating', 'count': 1357}, {'id': 21, 'name': 'Unconvincing', 'count': 31}, {'id': 24, 'name': 'Persuasive', 'count': 542}, {'id': 1, 'name': 'Beautiful', 'count': 312}, {'id': 9, 'name': 'Ingenious', 'count': 302}, {'id': 7, 'name': 'Funny', 'count': 141}, {'id': 11, 'name': 'Longwinded', 'count': 45}, {'id': 25, 'name': 'OK', 'count': 99}, {'id': 2, 'name': 'Confusing', 'count': 39}, {'id': 26, 'name': 'Obnoxious', 'count': 27}]",383,4375111,"['Autism spectrum disorder', 'animals', 'brain', 'design', 'education', 'invention', 'mental health', 'science', 'technology']"
623,Pawan Sinha: How brains learn to see,"[{'id': 9, 'name': 'Ingenious', 'count': 111}, {'id': 22, 'name': 'Fascinating', 'count': 217}, {'id': 11, 'name': 'Longwinded', 'count': 19}, {'id': 8, 'name': 'Informative', 'count': 216}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 10, 'name': 'Inspiring', 'count': 332}, {'id': 23, 'name': 'Jaw-dropping', 'count': 48}, {'id': 7, 'name': 'Funny', 'count': 7}, {'id': 24, 'name': 'Persuasive', 'count': 63}, {'id': 3, 'name': 'Courageous', 'count': 75}, {'id': 1, 'name': 'Beautiful', 'count': 75}, {'id': 21, 'name': 'Unconvincing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 2}, {'id': 2, 'name': 'Confusing', 'count': 2}]",68,840223,"['biology', 'health care', 'medicine', 'neuroscience', 'science', 'sight']"
624,Raghava KK: My 5 lives as an artist,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 86}, {'id': 1, 'name': 'Beautiful', 'count': 402}, {'id': 10, 'name': 'Inspiring', 'count': 612}, {'id': 7, 'name': 'Funny', 'count': 282}, {'id': 22, 'name': 'Fascinating', 'count': 210}, {'id': 3, 'name': 'Courageous', 'count': 229}, {'id': 25, 'name': 'OK', 'count': 39}, {'id': 21, 'name': 'Unconvincing', 'count': 13}, {'id': 9, 'name': 'Ingenious', 'count': 53}, {'id': 24, 'name': 'Persuasive', 'count': 43}, {'id': 11, 'name': 'Longwinded', 'count': 15}, {'id': 2, 'name': 'Confusing', 'count': 13}, {'id': 26, 'name': 'Obnoxious', 'count': 9}, {'id': 8, 'name': 'Informative', 'count': 24}]",189,674090,"['art', 'culture', 'design', 'entertainment']"
625,Bobby McFerrin: Watch me play ... the audience!,"[{'id': 24, 'name': 'Persuasive', 'count': 163}, {'id': 22, 'name': 'Fascinating', 'count': 1573}, {'id': 1, 'name': 'Beautiful', 'count': 1194}, {'id': 7, 'name': 'Funny', 'count': 1342}, {'id': 9, 'name': 'Ingenious', 'count': 911}, {'id': 8, 'name': 'Informative', 'count': 299}, {'id': 10, 'name': 'Inspiring', 'count': 777}, {'id': 23, 'name': 'Jaw-dropping', 'count': 796}, {'id': 21, 'name': 'Unconvincing', 'count': 14}, {'id': 3, 'name': 'Courageous', 'count': 35}, {'id': 25, 'name': 'OK', 'count': 73}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 12}]",321,3302312,"['brain', 'mind', 'music', 'performance']"
626,Daniel Kahneman: The riddle of experience vs. memory,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 234}, {'id': 22, 'name': 'Fascinating', 'count': 1417}, {'id': 9, 'name': 'Ingenious', 'count': 360}, {'id': 8, 'name': 'Informative', 'count': 1169}, {'id': 10, 'name': 'Inspiring', 'count': 615}, {'id': 24, 'name': 'Persuasive', 'count': 543}, {'id': 3, 'name': 'Courageous', 'count': 29}, {'id': 25, 'name': 'OK', 'count': 161}, {'id': 2, 'name': 'Confusing', 'count': 85}, {'id': 1, 'name': 'Beautiful', 'count': 64}, {'id': 7, 'name': 'Funny', 'count': 62}, {'id': 11, 'name': 'Longwinded', 'count': 85}, {'id': 21, 'name': 'Unconvincing', 'count': 42}, {'id': 26, 'name': 'Obnoxious', 'count': 7}]",425,3841631,"['brain', 'culture', 'economics', 'happiness', 'mind', 'philosophy', 'psychology', 'science']"
627,"Harsha Bhogle: The rise of cricket, the rise of India","[{'id': 22, 'name': 'Fascinating', 'count': 178}, {'id': 26, 'name': 'Obnoxious', 'count': 12}, {'id': 7, 'name': 'Funny', 'count': 149}, {'id': 9, 'name': 'Ingenious', 'count': 28}, {'id': 8, 'name': 'Informative', 'count': 173}, {'id': 24, 'name': 'Persuasive', 'count': 21}, {'id': 25, 'name': 'OK', 'count': 46}, {'id': 10, 'name': 'Inspiring', 'count': 87}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 23, 'name': 'Jaw-dropping', 'count': 30}, {'id': 1, 'name': 'Beautiful', 'count': 44}, {'id': 3, 'name': 'Courageous', 'count': 15}, {'id': 21, 'name': 'Unconvincing', 'count': 24}, {'id': 2, 'name': 'Confusing', 'count': 9}]",90,567000,"['business', 'culture', 'entertainment', 'india', 'sports']"
628,Gary Flake: Is Pivot a turning point for web exploration?,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 141}, {'id': 9, 'name': 'Ingenious', 'count': 271}, {'id': 8, 'name': 'Informative', 'count': 229}, {'id': 24, 'name': 'Persuasive', 'count': 69}, {'id': 10, 'name': 'Inspiring', 'count': 120}, {'id': 1, 'name': 'Beautiful', 'count': 37}, {'id': 25, 'name': 'OK', 'count': 50}, {'id': 22, 'name': 'Fascinating', 'count': 232}, {'id': 21, 'name': 'Unconvincing', 'count': 67}, {'id': 3, 'name': 'Courageous', 'count': 9}, {'id': 2, 'name': 'Confusing', 'count': 11}, {'id': 26, 'name': 'Obnoxious', 'count': 4}, {'id': 11, 'name': 'Longwinded', 'count': 2}, {'id': 7, 'name': 'Funny', 'count': 0}]",112,654080,"['data', 'demo', 'interface design', 'technology', 'web']"
629,Richard Feynman: Physics is fun to imagine,"[{'id': 8, 'name': 'Informative', 'count': 324}, {'id': 22, 'name': 'Fascinating', 'count': 362}, {'id': 10, 'name': 'Inspiring', 'count': 306}, {'id': 1, 'name': 'Beautiful', 'count': 163}, {'id': 9, 'name': 'Ingenious', 'count': 134}, {'id': 24, 'name': 'Persuasive', 'count': 46}, {'id': 7, 'name': 'Funny', 'count': 130}, {'id': 23, 'name': 'Jaw-dropping', 'count': 50}, {'id': 25, 'name': 'OK', 'count': 42}, {'id': 11, 'name': 'Longwinded', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 6}, {'id': 3, 'name': 'Courageous', 'count': 12}, {'id': 21, 'name': 'Unconvincing', 'count': 6}]",146,521974,"['astronomy', 'physics', 'science']"
630,James Cameron: Before Avatar ... a curious boy,"[{'id': 22, 'name': 'Fascinating', 'count': 456}, {'id': 10, 'name': 'Inspiring', 'count': 1033}, {'id': 1, 'name': 'Beautiful', 'count': 89}, {'id': 24, 'name': 'Persuasive', 'count': 158}, {'id': 8, 'name': 'Informative', 'count': 228}, {'id': 9, 'name': 'Ingenious', 'count': 86}, {'id': 3, 'name': 'Courageous', 'count': 164}, {'id': 25, 'name': 'OK', 'count': 138}, {'id': 26, 'name': 'Obnoxious', 'count': 48}, {'id': 11, 'name': 'Longwinded', 'count': 70}, {'id': 21, 'name': 'Unconvincing', 'count': 32}, {'id': 7, 'name': 'Funny', 'count': 24}, {'id': 2, 'name': 'Confusing', 'count': 8}, {'id': 23, 'name': 'Jaw-dropping', 'count': 56}]",197,1890066,"['adventure', 'entertainment', 'film', 'movies', 'nature', 'oceans', 'storytelling', 'submarine', 'technology', 'writing']"
631,"The LXD: In the Internet age, dance evolves ...","[{'id': 23, 'name': 'Jaw-dropping', 'count': 1093}, {'id': 10, 'name': 'Inspiring', 'count': 543}, {'id': 1, 'name': 'Beautiful', 'count': 805}, {'id': 9, 'name': 'Ingenious', 'count': 162}, {'id': 22, 'name': 'Fascinating', 'count': 454}, {'id': 8, 'name': 'Informative', 'count': 27}, {'id': 25, 'name': 'OK', 'count': 103}, {'id': 21, 'name': 'Unconvincing', 'count': 36}, {'id': 3, 'name': 'Courageous', 'count': 78}, {'id': 7, 'name': 'Funny', 'count': 26}, {'id': 24, 'name': 'Persuasive', 'count': 27}, {'id': 11, 'name': 'Longwinded', 'count': 32}, {'id': 26, 'name': 'Obnoxious', 'count': 27}, {'id': 2, 'name': 'Confusing', 'count': 13}]",216,2797058,"['collaboration', 'dance', 'entertainment', 'gaming', 'performance']"
632,Srikumar Rao: Plug into your hard-wired happiness,"[{'id': 11, 'name': 'Longwinded', 'count': 70}, {'id': 25, 'name': 'OK', 'count': 102}, {'id': 10, 'name': 'Inspiring', 'count': 1374}, {'id': 1, 'name': 'Beautiful', 'count': 262}, {'id': 3, 'name': 'Courageous', 'count': 92}, {'id': 23, 'name': 'Jaw-dropping', 'count': 120}, {'id': 24, 'name': 'Persuasive', 'count': 481}, {'id': 21, 'name': 'Unconvincing', 'count': 72}, {'id': 22, 'name': 'Fascinating', 'count': 237}, {'id': 8, 'name': 'Informative', 'count': 402}, {'id': 7, 'name': 'Funny', 'count': 132}, {'id': 9, 'name': 'Ingenious', 'count': 116}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 2, 'name': 'Confusing', 'count': 14}]",258,971594,"['business', 'happiness', 'life', 'mind', 'psychology', 'self']"
633,Tim Berners-Lee: The year open data went worldwide,"[{'id': 10, 'name': 'Inspiring', 'count': 278}, {'id': 8, 'name': 'Informative', 'count': 219}, {'id': 22, 'name': 'Fascinating', 'count': 171}, {'id': 24, 'name': 'Persuasive', 'count': 144}, {'id': 3, 'name': 'Courageous', 'count': 19}, {'id': 9, 'name': 'Ingenious', 'count': 87}, {'id': 23, 'name': 'Jaw-dropping', 'count': 89}, {'id': 1, 'name': 'Beautiful', 'count': 31}, {'id': 2, 'name': 'Confusing', 'count': 14}, {'id': 25, 'name': 'OK', 'count': 29}, {'id': 26, 'name': 'Obnoxious', 'count': 11}, {'id': 21, 'name': 'Unconvincing', 'count': 9}, {'id': 11, 'name': 'Longwinded', 'count': 7}, {'id': 7, 'name': 'Funny', 'count': 4}]",90,680486,"['Internet', 'computers', 'statistics', 'visualizations', 'web']"
634,Gary Lauder's new traffic sign: Take Turns,"[{'id': 9, 'name': 'Ingenious', 'count': 216}, {'id': 24, 'name': 'Persuasive', 'count': 215}, {'id': 7, 'name': 'Funny', 'count': 165}, {'id': 8, 'name': 'Informative', 'count': 205}, {'id': 25, 'name': 'OK', 'count': 59}, {'id': 21, 'name': 'Unconvincing', 'count': 63}, {'id': 2, 'name': 'Confusing', 'count': 16}, {'id': 22, 'name': 'Fascinating', 'count': 52}, {'id': 23, 'name': 'Jaw-dropping', 'count': 19}, {'id': 10, 'name': 'Inspiring', 'count': 71}, {'id': 3, 'name': 'Courageous', 'count': 8}, {'id': 1, 'name': 'Beautiful', 'count': 5}, {'id': 26, 'name': 'Obnoxious', 'count': 8}, {'id': 11, 'name': 'Longwinded', 'count': 4}]",210,575346,"['cities', 'culture', 'design', 'transportation']"
635,Dan Barber: How I fell in love with a fish,"[{'id': 23, 'name': 'Jaw-dropping', 'count': 324}, {'id': 10, 'name': 'Inspiring', 'count': 1227}, {'id': 22, 'name': 'Fascinating', 'count': 681}, {'id': 7, 'name': 'Funny', 'count': 562}, {'id': 8, 'name': 'Informative', 'count': 746}, {'id': 3, 'name': 'Courageous', 'count': 118}, {'id': 9, 'name': 'Ingenious', 'count': 275}, {'id': 24, 'name': 'Persuasive', 'count': 694}, {'id': 1, 'name': 'Beautiful', 'count': 191}, {'id': 25, 'name': 'OK', 'count': 47}, {'id': 21, 'name': 'Unconvincing', 'count': 52}, {'id': 11, 'name': 'Longwinded', 'count': 34}, {'id': 2, 'name': 'Confusing', 'count': 7}, {'id': 26, 'name': 'Obnoxious', 'count': 16}]",317,1974007,"['agriculture', 'biology', 'environment', 'food', 'health']"
636,Eric Mead: The magic of the placebo,"[{'id': 2, 'name': 'Confusing', 'count': 141}, {'id': 23, 'name': 'Jaw-dropping', 'count': 97}, {'id': 8, 'name': 'Informative', 'count': 74}, {'id': 25, 'name': 'OK', 'count': 123}, {'id': 24, 'name': 'Persuasive', 'count': 49}, {'id': 7, 'name': 'Funny', 'count': 208}, {'id': 9, 'name': 'Ingenious', 'count': 70}, {'id': 21, 'name': 'Unconvincing', 'count': 102}, {'id': 26, 'name': 'Obnoxious', 'count': 60}, {'id': 22, 'name': 'Fascinating', 'count': 125}, {'id': 3, 'name': 'Courageous', 'count': 35}, {'id': 11, 'name': 'Longwinded', 'count': 18}, {'id': 10, 'name': 'Inspiring', 'count': 26}, {'id': 1, 'name': 'Beautiful', 'count': 6}]",164,1022426,"['entertainment', 'illusion', 'magic', 'medicine', 'science']"
637,Gary Vaynerchuk: Do what you love (no excuses!),"[{'id': 10, 'name': 'Inspiring', 'count': 758}, {'id': 24, 'name': 'Persuasive', 'count': 316}, {'id': 7, 'name': 'Funny', 'count': 464}, {'id': 8, 'name': 'Informative', 'count': 172}, {'id': 3, 'name': 'Courageous', 'count': 155}, {'id': 22, 'name': 'Fascinating', 'count': 88}, {'id': 26, 'name': 'Obnoxious', 'count': 430}, {'id': 25, 'name': 'OK', 'count': 114}, {'id': 1, 'name': 'Beautiful', 'count': 35}, {'id': 2, 'name': 'Confusing', 'count': 55}, {'id': 23, 'name': 'Jaw-dropping', 'count': 85}, {'id': 9, 'name': 'Ingenious', 'count': 44}, {'id': 21, 'name': 'Unconvincing', 'count': 152}, {'id': 11, 'name': 'Longwinded', 'count': 91}]",556,757791,"['Internet', 'business', 'entrepreneur', 'money', 'web']"
638,Mark Roth: Suspended animation is within our grasp,"[{'id': 3, 'name': 'Courageous', 'count': 52}, {'id': 9, 'name': 'Ingenious', 'count': 300}, {'id': 22, 'name': 'Fascinating', 'count': 399}, {'id': 23, 'name': 'Jaw-dropping', 'count': 517}, {'id': 10, 'name': 'Inspiring', 'count': 126}, {'id': 8, 'name': 'Informative', 'count': 165}, {'id': 24, 'name': 'Persuasive', 'count': 69}, {'id': 7, 'name': 'Funny', 'count': 18}, {'id': 11, 'name': 'Longwinded', 'count': 27}, {'id': 25, 'name': 'OK', 'count': 17}, {'id': 1, 'name': 'Beautiful', 'count': 9}, {'id': 21, 'name': 'Unconvincing', 'count': 16}, {'id': 26, 'name': 'Obnoxious', 'count': 10}, {'id': 2, 'name': 'Confusing', 'count': 6}]",101,708408,"['biology', 'fish', 'health care', 'science', 'war']"
639,Eric Dishman: Take health care off the mainframe,"[{'id': 11, 'name': 'Longwinded', 'count': 16}, {'id': 21, 'name': 'Unconvincing', 'count': 19}, {'id': 25, 'name': 'OK', 'count': 24}, {'id': 10, 'name': 'Inspiring', 'count': 116}, {'id': 24, 'name': 'Persuasive', 'count': 202}, {'id': 22, 'name': 'Fascinating', 'count': 62}, {'id': 8, 'name': 'Informative', 'count': 145}, {'id': 23, 'name': 'Jaw-dropping', 'count': 28}, {'id': 9, 'name': 'Ingenious', 'count': 68}, {'id': 3, 'name': 'Courageous', 'count': 28}, {'id': 26, 'name': 'Obnoxious', 'count': 14}, {'id': 2, 'name': 'Confusing', 'count': 4}, {'id': 7, 'name': 'Funny', 'count': 3}, {'id': 1, 'name': 'Beautiful', 'count': 0}]",82,384626,"['business', 'health', 'health care', 'science', 'technology']"
