,name,description,duration,film_date,languages,num_speaker,published_date,url
2225,"ShaoLan: The Chinese zodiac, explained","A quarter of the world's population cares a lot about the Chinese zodiac. Even if you don't believe in it, you'd be wise to know how it works, says technologist and entrepreneur ShaoLan Hseuh. In this fun, informative talk, ShaoLan shares some tips for understanding the ancient tradition and describes how it's believed to influence your personality, career, marriage prospects and how you'll do in a given year. What does your sign say about you?",364,1455667200,39,1,1465397735,"https://www.ted.com/talks/shaolan_the_chinese_zodiac_explained
"
2226,Sajay Samuel: How college loans exploit students for profit,"""Once upon a time in America,"" says professor Sajay Samuel, ""going to college did not mean graduating with debt."" Today, higher education has become a consumer product -- costs have skyrocketed, saddling students with a combined debt of over $1 trillion, while universities and loan companies make massive profits. Samuel proposes a radical solution: link tuition costs to a degree's expected earnings, so that students can make informed decisions about their future, restore their love of learning and contribute to the world in a meaningful way.",708,1456617600,25,1,1465485422,"https://www.ted.com/talks/sajay_samuel_how_college_loans_exploit_students_for_profit
"
2227,Negin Farsad: A highly scientific taxonomy of haters,"TED Fellow Negin Farsad weaves comedy and social commentary to cleverly undercut stereotypes of her culture. In this uproarious talk/stand-up hybrid, Farsad speaks on her documentary, The Muslims Are Coming!, narrates her fight with the MTA in New York and offers a detailed breakdown of the different types of haters she's encountered in her work. ""Comedy is one of our best weapons,"" she says. ""We've tried a lot of approaches to social justice, like war and competitive ice dancing -- but a lot of things are still kind of awful. I think it's time we try and tell a really good poop joke.""",485,1455494400,23,1,1465572169,"https://www.ted.com/talks/negin_farsad_a_highly_scientific_taxonomy_of_haters
"
2228,Andrew Youn: 3 reasons why we can win the fight against poverty,"Half of the world's poorest people have something in common: they're small farmers. In this eye-opening talk, activist Andrew Youn shows how his group, One Acre Fund, is helping these farmers lift themselves out of poverty by delivering to them life-sustaining farm services that are already in use all over the world. Enter this talk believing we'll never be able to solve hunger and extreme poverty, and leave it with a new understanding of the scale of the world's biggest problems.",794,1455667200,26,1,1465831127,"https://www.ted.com/talks/andrew_youn_3_reasons_why_we_can_win_the_fight_against_poverty
"
2229,Jamila Raqib: The secret to effective nonviolent resistance,"We're not going to end violence by telling people that it's morally wrong, says Jamila Raqib, executive director of the Albert Einstein Institution. Instead, we must find alternative ways to conduct conflict that are equally powerful and effective. Raqib promotes nonviolent resistance to people living under tyranny -- and there's a lot more to it than street protests. She shares encouraging examples of creative strategies that have led to change around the world and a message of hope for a future without armed conflict. ""The greatest hope for humanity lies not in condemning violence but in making violence obsolete,"" Raqib says.",537,1446595200,29,1,1465917726,"https://www.ted.com/talks/jamila_raqib_the_secret_to_effective_nonviolent_resistance
"
2230,Andrew Pelling: This scientist makes ears out of apples,"TED Fellow Andrew Pelling is a biohacker, and nature is his hardware. His favorite materials are the simplest ones (and oftentimes he finds them in the garbage). Building on the cellulose structure that gives an apple its shape, he ""grows"" lifelike human ears, pioneering a process that might someday be used to repair body parts safely and cheaply. And he has some even wilder ideas to share ... ""What I'm really curious about is if one day it will be possible to repair, rebuild and augment our own bodies with stuff we make in the kitchen,"" he says.",425,1455494400,29,1,1466002215,"https://www.ted.com/talks/andrew_pelling_this_scientist_makes_ears_out_of_apples
"
2231,Chris Milk: The birth of virtual reality as an art form,"Chris Milk uses innovative technologies to make personal, interactive, human stories. Accompanied by Joshua Roman on cello and McKenzie Stubbert on piano, Milk traces his relationship to music and art -- from the first moment he remembers putting on headphones to his current work creating breakthrough virtual reality projects. VR is the last medium for storytelling, he says, because it closes the gap between audience and storyteller. To illustrate, he brought the TED audience together in the world's largest collective VR experience. Join them and take part in this interactive talk by getting a Google Cardboard and downloading the experience at with.in/TED.",1054,1455753600,21,1,1466107255,"https://www.ted.com/talks/chris_milk_the_birth_of_virtual_reality_as_an_art_form
"
2232,Tristan Harris: How better tech could protect us from distraction,"How often does technology interrupt us from what we really mean to be doing? At work and at play, we spend a startling amount of time distracted by pings and pop-ups -- instead of helping us spend our time well, it often feels like our tech is stealing it away from us. Design thinker Tristan Harris offers thoughtful new ideas for technology that creates more meaningful interaction. He asks: ""What does the future of technology look like when you're designing for the deepest human values?""",895,1417392000,21,1,1466176402,"https://www.ted.com/talks/tristan_harris_how_better_tech_could_protect_us_from_distraction
"
2233,Gill Hicks: I survived a terrorist attack. Here's what I learned,"Gill Hicks's story is one of compassion and humanity, emerging from the ashes of chaos and hate. A survivor of the London terrorist bombings on July 7, 2005, she shares her story of the events of that day -- and the profound lessons that came as she learned how to live on.",637,1464048000,35,1,1466433853,"https://www.ted.com/talks/gill_hicks_i_survived_a_terrorist_attack_here_s_what_i_learned
"
2234,Keolu Fox: Why genetic research must be more diverse,"Ninety-six percent of genome studies are based on people of European descent. The rest of the world is virtually unrepresented -- and this is dangerous, says geneticist and TED Fellow Keolu Fox, because we react to drugs differently based on our genetic makeup. Fox is working to democratize genome sequencing, specifically by advocating for indigenous populations to get involved in research, with the goal of eliminating health disparities. ""The research community needs to immerse itself in indigenous culture,"" he says, ""or die trying.""",408,1455494400,28,1,1466521660,"https://www.ted.com/talks/keolu_fox_why_genetic_research_must_be_more_diverse
"
